date,open,high,low,close,adj_close,volume
1996-03-28 00:00:00+05:30,7.40838098526001,7.5226311683654785,7.383388996124268,7.485143184661865,3.4171597957611084,359409115
1996-03-29 00:00:00+05:30,7.476216793060303,7.524415969848633,7.361967086791992,7.385173797607422,3.3715219497680664,325958187
1996-04-01 00:00:00+05:30,7.417306900024414,7.479787826538086,7.354826927185059,7.454794883728027,3.4033055305480957,247509698
1996-04-02 00:00:00+05:30,7.470861911773682,7.569045066833496,7.399456024169922,7.474431991577148,3.4122700691223145,367425238
1996-04-03 00:00:00+05:30,7.642236232757568,7.726139068603516,7.519061088562012,7.536911964416504,3.440793752670288,297032084
1996-04-04 00:00:00+05:30,7.461935997009277,7.472647190093994,7.369108200073242,7.447655200958252,3.400045871734619,241840713
1996-04-05 00:00:00+05:30,7.447655200958252,7.447655200958252,7.447655200958252,7.447655200958252,3.400045871734619,0
1996-04-08 00:00:00+05:30,7.542267799377441,7.611888885498047,7.4940690994262695,7.572615146636963,3.4570937156677246,228109392
1996-04-09 00:00:00+05:30,7.667229175567627,7.754701137542725,7.542267799377441,7.581541061401367,3.4611685276031494,320184170
1996-04-10 00:00:00+05:30,7.676154136657715,7.710072040557861,7.547623157501221,7.5779709815979,3.459538221359253,285103129
1996-04-11 00:00:00+05:30,7.506565093994141,7.551194190979004,7.456581115722656,7.499423980712891,3.423680305480957,216484333
1996-04-12 00:00:00+05:30,7.499423980712891,7.765411853790283,7.465506076812744,7.70471715927124,3.517401695251465,341108156
1996-04-15 00:00:00+05:30,7.854669094085693,8.059962272644043,7.8386030197143555,7.90286922454834,3.607862949371338,476612002
1996-04-16 00:00:00+05:30,7.9260759353637695,8.024258613586426,7.854669094085693,7.920720100402832,3.616011381149292,388937409
1996-04-17 00:00:00+05:30,8.140294075012207,8.345585823059082,8.063531875610352,8.258113861083984,3.7700400352478027,410008440
1996-04-18 00:00:00+05:30,8.515175819396973,8.756171226501465,8.449125289916992,8.711543083190918,3.9770429134368896,686239778
1996-04-19 00:00:00+05:30,8.782949447631836,8.943612098693848,8.695475578308105,8.766881942749023,4.002306938171387,657928468
1996-04-22 00:00:00+05:30,8.854354858398438,8.87220573425293,8.443770408630371,8.488398551940918,3.875170946121216,577856867
1996-04-23 00:00:00+05:30,8.409852027893066,8.524102210998535,8.300957679748535,8.4312744140625,3.849092721939087,570256675
1996-04-24 00:00:00+05:30,8.822221755981445,9.214956283569336,8.790088653564453,9.11498737335205,4.161226272583008,534899747
1996-04-25 00:00:00+05:30,9.175682067871094,9.372049331665039,8.497323989868164,8.650847434997559,3.9493348598480225,620220200
1996-04-26 00:00:00+05:30,8.640135765075684,8.834717750549316,8.425917625427246,8.727608680725098,3.984376907348633,632532875
1996-04-29 00:00:00+05:30,8.640135765075684,8.684764862060547,8.488398551940918,8.656203269958496,3.951779365539551,421084526
1996-04-30 00:00:00+05:30,8.640135765075684,8.925761222839355,8.58658218383789,8.734749794006348,3.9876370429992676,429361131
1996-05-01 00:00:00+05:30,9.532712936401367,9.636251449584961,9.434529304504395,9.498794555664062,4.336442947387695,495470338
1996-05-02 00:00:00+05:30,9.425602912902832,9.554134368896484,9.282791137695312,9.505934715270996,4.33970308303833,506967956
1996-05-03 00:00:00+05:30,9.42381763458252,9.479158401489258,9.247088432312012,9.289932250976562,4.241093635559082,493527926
1996-05-06 00:00:00+05:30,9.068572998046875,9.11855697631836,8.722253799438477,8.768667221069336,4.0031208992004395,591063023
1996-05-07 00:00:00+05:30,8.756171226501465,8.941826820373535,8.722253799438477,8.875777244567871,4.05202054977417,548608662
1996-05-08 00:00:00+05:30,8.711543083190918,9.050722122192383,8.604433059692383,8.923975944519043,4.074024200439453,785659868
1996-05-09 00:00:00+05:30,8.756171226501465,8.940041542053223,8.657987594604492,8.70618724822998,3.974597454071045,609397594
1996-05-10 00:00:00+05:30,8.497323989868164,8.66334342956543,8.445554733276367,8.615143775939941,3.933034896850586,606288615
1996-05-13 00:00:00+05:30,8.72939395904541,8.850784301757812,8.679409980773926,8.797229766845703,4.01616096496582,398370778
1996-05-14 00:00:00+05:30,8.782949447631836,9.100706100463867,8.738320350646973,9.04179573059082,4.12781286239624,651015892
1996-05-15 00:00:00+05:30,8.8989839553833,9.139979362487793,8.71332836151123,9.061431884765625,4.136775970458984,917242481
1996-05-16 00:00:00+05:30,9.166755676269531,9.300642967224121,9.052507400512695,9.113202095031738,4.160411357879639,688543503
1996-05-17 00:00:00+05:30,8.925761222839355,9.032870292663574,8.882917404174805,8.932901382446289,4.078098773956299,565289312
1996-05-20 00:00:00+05:30,8.818652153015137,8.83293342590332,8.625855445861816,8.652632713317871,3.9501495361328125,326115037
1996-05-21 00:00:00+05:30,8.600863456726074,8.711543083190918,8.550878524780273,8.622284889221191,3.9362950325012207,456241191
1996-05-22 00:00:00+05:30,8.711543083190918,8.754385948181152,8.641921997070312,8.668699264526367,3.9574835300445557,319336904
1996-05-23 00:00:00+05:30,8.611574172973633,8.647276878356934,8.554449081420898,8.59729290008545,3.9248852729797363,294687746
1996-05-24 00:00:00+05:30,8.679409980773926,8.704401969909668,8.63299560546875,8.677624702453613,4.336291790008545,236779521
1996-05-27 00:00:00+05:30,8.604433059692383,8.604433059692383,8.408066749572754,8.422348022460938,4.2087273597717285,385864842
1996-05-28 00:00:00+05:30,8.247403144836426,8.247403144836426,8.052821159362793,8.14922046661377,4.07224178314209,545547298
1996-05-29 00:00:00+05:30,8.32059383392334,8.72939395904541,8.32059383392334,8.613359451293945,4.304176330566406,514643772
1996-05-30 00:00:00+05:30,8.675840377807617,8.70083236694336,8.400925636291504,8.456266403198242,4.225675582885742,528103408
1996-05-31 00:00:00+05:30,8.577655792236328,8.58658218383789,8.429489135742188,8.509819984436035,4.252435684204102,445949352
1996-06-03 00:00:00+05:30,8.675840377807617,8.800800323486328,8.622284889221191,8.770453453063965,4.382678508758545,488962489
1996-06-04 00:00:00+05:30,8.923975944519043,8.977529525756836,8.488398551940918,8.645491600036621,4.32023286819458,719201952
1996-06-05 00:00:00+05:30,8.747245788574219,8.747245788574219,8.51339054107666,8.5901517868042,4.292579650878906,333800656
1996-06-06 00:00:00+05:30,8.709756851196289,8.890057563781738,8.675840377807617,8.731179237365723,4.363051891326904,331038987
1996-06-07 00:00:00+05:30,8.608003616333008,8.765096664428711,8.595507621765137,8.724039077758789,4.359485149383545,223961286
1996-06-10 00:00:00+05:30,8.69369125366211,8.72939395904541,8.604433059692383,8.645491600036621,4.32023286819458,181533533
1996-06-11 00:00:00+05:30,8.604433059692383,8.657987594604492,8.529457092285156,8.577655792236328,4.286334991455078,245694726
1996-06-12 00:00:00+05:30,8.711543083190918,8.799015045166016,8.643707275390625,8.707971572875977,4.351455211639404,200355457
1996-06-13 00:00:00+05:30,8.69369125366211,8.741889953613281,8.645491600036621,8.674054145812988,4.334506034851074,116946606
1996-06-14 00:00:00+05:30,8.711543083190918,8.782949447631836,8.682979583740234,8.765096664428711,4.380001068115234,122670207
1996-06-17 00:00:00+05:30,8.791873931884766,8.791873931884766,8.624070167541504,8.645491600036621,4.32023286819458,107843741
1996-06-18 00:00:00+05:30,8.604433059692383,8.604433059692383,8.322379112243652,8.42413330078125,4.209617614746094,191150360
1996-06-19 00:00:00+05:30,8.425917625427246,8.461621284484863,8.106375694274902,8.1724271774292,4.083838939666748,239238694
1996-06-20 00:00:00+05:30,8.104591369628906,8.220625877380371,8.01533317565918,8.18492317199707,4.09008264541626,284643785
1996-06-21 00:00:00+05:30,8.136724472045898,8.190278053283691,7.911794185638428,7.958208084106445,3.9767909049987793,353062318
1996-06-24 00:00:00+05:30,7.893942832946777,7.9617791175842285,7.76898193359375,7.890373229980469,3.9428930282592773,307595608
1996-06-25 00:00:00+05:30,7.9260759353637695,7.9617791175842285,7.569045066833496,7.724352836608887,3.8599319458007812,349199902
1996-06-26 00:00:00+05:30,7.772552013397217,7.772552013397217,7.538698196411133,7.576186180114746,3.7858917713165283,296123198
1996-06-27 00:00:00+05:30,7.506565093994141,7.783263206481934,7.413736820220947,7.711856842041016,3.8536863327026367,538798574
1996-06-28 00:00:00+05:30,7.783263206481934,7.917150020599365,7.552978992462158,7.6261701583862305,3.8108692169189453,759474427
1996-07-01 00:00:00+05:30,7.53512716293335,7.772552013397217,7.372677803039551,7.453010082244873,3.7243387699127197,553501802
1996-07-02 00:00:00+05:30,7.4583659172058105,7.52977180480957,7.24771785736084,7.29591703414917,3.6458377838134766,568077589
1996-07-03 00:00:00+05:30,7.194162845611572,7.210229873657227,6.7300238609313965,6.8067851066589355,3.401414155960083,645479950
1996-07-04 00:00:00+05:30,6.685394763946533,6.990655899047852,6.576499938964844,6.781793117523193,3.3889265060424805,806775714
1996-07-05 00:00:00+05:30,6.846057891845703,6.908538818359375,6.588996887207031,6.680038928985596,3.3380789756774902,595286753
1996-07-08 00:00:00+05:30,6.817495822906494,7.390530109405518,6.660402774810791,6.731809139251709,3.363948106765747,347866683
1996-07-09 00:00:00+05:30,6.678254127502441,7.390530109405518,6.140923023223877,6.401556015014648,3.1989176273345947,541834730
1996-07-10 00:00:00+05:30,6.176626205444336,6.424763202667236,6.14449405670166,6.292661190032959,3.1445019245147705,479966058
1996-07-11 00:00:00+05:30,6.372992992401123,6.515804767608643,6.267669200897217,6.308728218078613,3.152531147003174,458245222
1996-07-12 00:00:00+05:30,6.265883922576904,6.281949996948242,6.01774787902832,6.0730881690979,3.0347790718078613,688976239
1996-07-15 00:00:00+05:30,6.033813953399658,6.712172031402588,5.930274963378906,6.410480976104736,3.2033777236938477,1448889005
1996-07-16 00:00:00+05:30,7.140608787536621,7.752915859222412,7.140608787536621,7.7422051429748535,3.8688528537750244,858611628
1996-07-17 00:00:00+05:30,7.461935997009277,8.175996780395508,7.340546131134033,7.879662036895752,3.9375405311584473,1115459465
1996-07-18 00:00:00+05:30,7.995697021484375,8.27418041229248,7.995697021484375,8.259899139404297,4.127549648284912,848594275
1996-07-19 00:00:00+05:30,8.334875106811523,8.674054145812988,8.334875106811523,8.668699264526367,4.3318305015563965,393554662
1996-07-22 00:00:00+05:30,8.390214920043945,8.843644142150879,8.011762619018555,8.540167808532715,4.26760196685791,405630663
1996-07-23 00:00:00+05:30,8.854354858398438,8.968605041503906,8.438413619995117,8.613359451293945,4.304176330566406,488003187
1996-07-24 00:00:00+05:30,8.392000198364258,8.392000198364258,7.752915859222412,7.7743377685546875,3.884909152984619,447774126
1996-07-25 00:00:00+05:30,7.70471715927124,7.818965911865234,7.386960029602051,7.424448013305664,3.710066080093384,593621628
1996-07-26 00:00:00+05:30,7.390530109405518,7.547623157501221,7.2262959480285645,7.428018093109131,3.711850881576538,534079089
1996-07-29 00:00:00+05:30,7.527987003326416,7.792189121246338,7.483357906341553,7.576186180114746,3.7858917713165283,442365624
1996-07-30 00:00:00+05:30,7.465506076812744,7.497639179229736,7.197732925415039,7.376248836517334,3.685980796813965,411938248
1996-07-31 00:00:00+05:30,7.426232814788818,7.738635063171387,7.062061786651611,7.633310794830322,3.8144373893737793,419615464
1996-08-01 00:00:00+05:30,7.781477928161621,7.854669094085693,7.447655200958252,7.4940690994262695,3.744856834411621,573738171
1996-08-02 00:00:00+05:30,7.469077110290527,7.549407958984375,7.33697509765625,7.392314910888672,3.6940085887908936,363985756
1996-08-05 00:00:00+05:30,7.376248836517334,7.42266321182251,7.249503135681152,7.278065204620361,3.6369168758392334,229500029
1996-08-06 00:00:00+05:30,7.24771785736084,7.479787826538086,7.181666851043701,7.353042125701904,3.674384117126465,330688876
1996-08-07 00:00:00+05:30,7.381604194641113,7.551194190979004,7.33697509765625,7.517275810241699,3.7564537525177,305888471
1996-08-08 00:00:00+05:30,7.565474987030029,7.611888885498047,7.33697509765625,7.3708930015563965,3.6833040714263916,287014731
1996-08-09 00:00:00+05:30,7.383388996124268,7.476216793060303,7.319124221801758,7.429802894592285,3.7127420902252197,237997904
1996-08-12 00:00:00+05:30,7.461935997009277,7.517275810241699,7.394100189208984,7.428018093109131,3.711850881576538,193398067
1996-08-13 00:00:00+05:30,7.40838098526001,7.531557083129883,7.383388996124268,7.470861911773682,3.7332592010498047,196437024
1996-08-14 00:00:00+05:30,7.3423309326171875,7.479787826538086,7.3423309326171875,7.369108200073242,3.6824135780334473,172025941
1996-08-15 00:00:00+05:30,7.369108200073242,7.369108200073242,7.369108200073242,7.369108200073242,3.6824135780334473,0
1996-08-16 00:00:00+05:30,7.372677803039551,7.42266321182251,7.3030571937561035,7.369108200073242,3.6824135780334473,151178980
1996-08-19 00:00:00+05:30,7.33697509765625,7.354826927185059,7.001367092132568,7.042425155639648,3.5191662311553955,224927590
1996-08-20 00:00:00+05:30,6.9710187911987305,7.26556921005249,6.931746006011963,7.119186878204346,3.5575242042541504,352114219
1996-08-21 00:00:00+05:30,7.311983108520508,7.476216793060303,7.26556921005249,7.476216793060303,3.735935926437378,308818193
1996-08-22 00:00:00+05:30,7.711856842041016,7.763627052307129,7.485143184661865,7.52977180480957,3.762697696685791,469709230
1996-08-23 00:00:00+05:30,7.533341884613037,7.702931880950928,7.497639179229736,7.620814800262451,3.8081932067871094,350177410
1996-08-26 00:00:00+05:30,7.551194190979004,7.6190290451049805,7.440514087677002,7.470861911773682,3.7332592010498047,279394933
1996-08-27 00:00:00+05:30,7.461935997009277,7.506565093994141,7.354826927185059,7.410167217254639,3.702930450439453,301803385
1996-08-28 00:00:00+05:30,7.426232814788818,7.631525039672852,7.426232814788818,7.617243766784668,3.8064076900482178,171898501
1996-08-29 00:00:00+05:30,7.638666152954102,7.65651798248291,7.52977180480957,7.545837879180908,3.7707252502441406,174203626
1996-08-30 00:00:00+05:30,7.536911964416504,7.576186180114746,7.501208782196045,7.552978992462158,3.774294376373291,122273882
1996-09-02 00:00:00+05:30,7.572615146636963,7.620814800262451,7.536911964416504,7.594037055969238,3.794811487197876,118106171
1996-09-03 00:00:00+05:30,7.620814800262451,7.672584056854248,7.358397006988525,7.403026103973389,3.6993613243103027,276108098
1996-09-04 00:00:00+05:30,7.363752841949463,7.429802894592285,7.322693824768066,7.411952018737793,3.703822374343872,135678901
1996-09-05 00:00:00+05:30,7.442298889160156,7.542267799377441,7.442298889160156,7.5226311683654785,3.759129524230957,143526971
1996-09-06 00:00:00+05:30,7.552978992462158,7.563690185546875,7.429802894592285,7.460151195526123,3.7279069423675537,111851802
1996-09-09 00:00:00+05:30,7.4583659172058105,7.461935997009277,7.372677803039551,7.403026103973389,3.6993613243103027,108053807
1996-09-10 00:00:00+05:30,7.395884990692139,7.395884990692139,7.292346954345703,7.33697509765625,3.666355848312378,144573101
1996-09-11 00:00:00+05:30,7.322693824768066,7.42266321182251,7.215585231781006,7.258429050445557,3.627105236053467,124726054
1996-09-12 00:00:00+05:30,7.212015151977539,7.254858016967773,7.0870537757873535,7.204874038696289,3.600343704223633,271684106
1996-09-13 00:00:00+05:30,7.2459330558776855,7.260213851928711,7.124542236328125,7.142394065856934,3.5691206455230713,181943862
1996-09-16 00:00:00+05:30,7.106690883636475,7.106690883636475,6.833561897277832,6.8871169090271,3.441556930541992,209209043
1996-09-17 00:00:00+05:30,6.892471790313721,7.069201946258545,6.883546829223633,6.990655899047852,3.4932963848114014,177238381
1996-09-18 00:00:00+05:30,6.962092876434326,7.40838098526001,6.953167915344238,7.331620216369629,3.6636810302734375,203848156
1996-09-19 00:00:00+05:30,7.353042125701904,7.410167217254639,7.033498764038086,7.067417144775391,3.531654119491577,245822166
1996-09-20 00:00:00+05:30,7.0549211502075195,7.174526214599609,6.997796058654785,7.028143882751465,3.5120294094085693,159067662
1996-09-23 00:00:00+05:30,6.999581813812256,7.033498764038086,6.860340118408203,6.937100887298584,3.46653413772583,163084127
1996-09-24 00:00:00+05:30,6.962092876434326,7.065631866455078,6.944242000579834,6.990655899047852,3.4932963848114014,132116180
1996-09-25 00:00:00+05:30,7.065631866455078,7.17631196975708,7.015647888183594,7.040639877319336,3.5182738304138184,148154028
1996-09-26 00:00:00+05:30,7.004937171936035,7.029929161071777,6.872836112976074,6.929961204528809,3.462967872619629,131553203
1996-09-27 00:00:00+05:30,6.924604892730713,6.924604892730713,6.681824207305908,6.717527866363525,3.3568115234375,258151647
1996-09-30 00:00:00+05:30,6.676468849182129,6.851414203643799,6.619344234466553,6.821065902709961,3.408550977706909,248744886
1996-10-01 00:00:00+05:30,6.854983806610107,6.885332107543945,6.731809139251709,6.803215026855469,3.3996307849884033,186225010
1996-10-02 00:00:00+05:30,6.803215026855469,6.803215026855469,6.803215026855469,6.803215026855469,3.3996307849884033,0
1996-10-03 00:00:00+05:30,6.872836112976074,6.958522796630859,6.722883224487305,6.772867202758789,3.3844656944274902,152664847
1996-10-04 00:00:00+05:30,6.810355186462402,6.86391019821167,6.649692058563232,6.80856990814209,3.4023067951202393,180091079
1996-10-07 00:00:00+05:30,6.824636936187744,6.824636936187744,6.444398880004883,6.676468849182129,3.336294174194336,272128046
1996-10-08 00:00:00+05:30,6.644336223602295,6.783577919006348,6.481886863708496,6.705030918121338,3.35056734085083,196707309
1996-10-09 00:00:00+05:30,6.783577919006348,6.854983806610107,6.685394763946533,6.792503833770752,3.394277572631836,175357589
1996-10-10 00:00:00+05:30,6.772867202758789,6.997796058654785,6.740734100341797,6.974588871002197,3.4852678775787354,194458201
1996-10-11 00:00:00+05:30,7.0067219734191895,7.0870537757873535,6.89425802230835,6.965663909912109,3.480807304382324,218296503
1996-10-14 00:00:00+05:30,6.899612903594971,6.926390171051025,6.731809139251709,6.760371208190918,3.3782215118408203,161673883
1996-10-15 00:00:00+05:30,6.717527866363525,6.837132930755615,6.631840229034424,6.740734100341797,3.368407726287842,162204650
1996-10-16 00:00:00+05:30,6.85676908493042,6.888902187347412,6.706817150115967,6.7300238609313965,3.363055944442749,139300441
1996-10-17 00:00:00+05:30,6.69610595703125,6.962092876434326,6.635409832000732,6.9031829833984375,3.449585199356079,280674936
1996-10-18 00:00:00+05:30,6.944242000579834,7.069201946258545,6.847844123840332,6.954953193664551,3.4754557609558105,449426646
1996-10-21 00:00:00+05:30,6.954953193664551,6.954953193664551,6.954953193664551,6.954953193664551,3.4754557609558105,0
1996-10-22 00:00:00+05:30,7.0067219734191895,7.33697509765625,7.0067219734191895,7.203089237213135,3.5994508266448975,404608341
1996-10-23 00:00:00+05:30,7.576186180114746,7.665442943572998,7.461935997009277,7.622600078582764,3.8090834617614746,321409556
1996-10-24 00:00:00+05:30,7.674368858337402,7.8868021965026855,7.447655200958252,7.5226311683654785,3.759129524230957,664698198
1996-10-25 00:00:00+05:30,7.495853900909424,7.685080051422119,7.481573104858398,7.638666152954102,3.817112922668457,307185279
1996-10-28 00:00:00+05:30,7.676154136657715,7.711856842041016,7.515491008758545,7.552978992462158,3.774294376373291,198911602
1996-10-29 00:00:00+05:30,7.517275810241699,7.711856842041016,7.356612205505371,7.435159206390381,3.715419292449951,255387177
1996-10-30 00:00:00+05:30,7.435159206390381,7.435159206390381,7.435159206390381,7.435159206390381,3.715419292449951,0
1996-10-31 00:00:00+05:30,7.3030571937561035,7.3030571937561035,7.126327037811279,7.212015151977539,3.603911876678467,174959864
1996-11-01 00:00:00+05:30,7.263783931732178,7.711856842041016,6.9781599044799805,7.024573802947998,3.5102450847625732,176580174
1996-11-04 00:00:00+05:30,6.962092876434326,6.962092876434326,6.669328212738037,6.73716402053833,3.366624593734741,219855194
1996-11-05 00:00:00+05:30,6.717527866363525,6.8067851066589355,6.56935977935791,6.61041784286499,3.3032875061035156,171643620
1996-11-06 00:00:00+05:30,6.467606067657471,6.613988876342773,6.289091110229492,6.531871795654297,3.2640371322631836,375113658
1996-11-07 00:00:00+05:30,6.619344234466553,6.653262138366699,6.533657073974609,6.622913837432861,3.309532403945923,197698821
1996-11-08 00:00:00+05:30,6.65861701965332,6.715742111206055,6.444398880004883,6.681824207305908,3.338970422744751,156443236
1996-11-11 00:00:00+05:30,6.524731159210205,6.638980865478516,6.4551100730896,6.549723148345947,3.272958278656006,160514318
